302.36	84.5831
296.527	90.4164
296.527	90.4164
291.666	96.2498
291.666	101.354
295.555	108.646
295.555	108.646
211.944	161.145
241.11	172.083
292.638	128.333
273.194	118.854
273.194	118.854
40.8332	14.5833
40.8332	14.5833
34.0277	9.47914
33.0555	13.125
37.9166	21.1458
39.861	23.3333
36.9443	18.9583
41.8054	24.0624
42.7777	21.1458
44.7221	12.3958
44.7221	12.3958
58.3332	12.3958
64.1665	18.9583
58.3332	23.3333
58.3332	25.5208
63.1943	12.3958
67.0832	10.9375
67.0832	10.2083
67.0832	10.2083
67.0832	10.2083
67.0832	10.2083
67.0832	10.2083
67.0832	10.2083
67.0832	10.2083
67.0832	10.2083
68.0554	10.2083
69.0276	10.9375
69.0276	10.9375
69.0276	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
69.9998	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
70.972	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
70.972	10.9375
69.9998	10.2083
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
69.9998	10.9375
